user,Database,Python,CloudComputing,DataAnalysis,Containers,MachineLearning,ComputerVision,DataScience,BigData,Chatbot,R,BackendDev,FrontendDev,Blockchain
1674693,12.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
1674816,6.0,9.0,3.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
1674824,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674894,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0
1674898,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674988,0.0,6.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0
1675046,0.0,9.0,5.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,3.0
1675070,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,3.0
1675090,6.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
1675215,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675271,6.0,9.0,0.0,6.0,0.0,0.0,0.0,9.0,3.0,3.0,0.0,3.0,0.0,0.0
1675314,3.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
1675359,3.0,12.0,0.0,6.0,0.0,18.0,0.0,6.0,0.0,6.0,3.0,3.0,0.0,0.0
1675561,0.0,6.0,12.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0
1675635,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675651,6.0,0.0,12.0,6.0,6.0,6.0,0.0,3.0,6.0,0.0,0.0,9.0,0.0,0.0
1675657,21.0,12.0,0.0,24.0,0.0,21.0,0.0,24.0,18.0,0.0,12.0,3.0,0.0,0.0
1675686,9.0,0.0,14.0,3.0,9.0,0.0,0.0,6.0,9.0,0.0,0.0,3.0,0.0,0.0
1675759,12.0,12.0,2.0,6.0,0.0,9.0,0.0,6.0,12.0,0.0,0.0,6.0,0.0,6.0
1675818,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1675842,6.0,6.0,3.0,0.0,0.0,6.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0
1675843,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675912,0.0,12.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1675999,9.0,6.0,0.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0,3.0,3.0,0.0,0.0
1676146,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676181,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676221,0.0,9.0,3.0,15.0,0.0,0.0,0.0,12.0,0.0,3.0,3.0,6.0,0.0,9.0
1676235,27.0,0.0,15.0,15.0,3.0,9.0,0.0,9.0,33.0,0.0,6.0,15.0,0.0,9.0
1676274,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676365,3.0,9.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
1676451,6.0,3.0,6.0,3.0,0.0,3.0,0.0,12.0,6.0,3.0,3.0,6.0,0.0,9.0
1676493,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676600,0.0,12.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1676646,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676703,3.0,6.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,9.0,3.0,0.0,3.0
1676749,0.0,12.0,0.0,6.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1676764,0.0,9.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
1676806,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676878,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676898,0.0,9.0,0.0,9.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1676925,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676968,0.0,6.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0
1677054,0.0,12.0,0.0,6.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1677066,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677195,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677211,0.0,9.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1677250,3.0,6.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1677259,6.0,6.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0
1677267,3.0,9.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
1677332,3.0,6.0,15.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0
1677440,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677647,9.0,12.0,3.0,15.0,3.0,6.0,0.0,3.0,9.0,0.0,0.0,6.0,0.0,0.0
1677666,3.0,9.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,3.0,6.0,0.0,0.0,0.0
1677680,0.0,12.0,0.0,6.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1677688,3.0,6.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0
1677690,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677725,15.0,0.0,5.0,9.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,36.0,9.0,0.0
1677859,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678009,9.0,6.0,3.0,6.0,0.0,0.0,0.0,12.0,3.0,0.0,6.0,0.0,0.0,0.0
1678096,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678396,0.0,12.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1678403,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
1678404,0.0,3.0,9.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1678413,3.0,6.0,0.0,6.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
1678507,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678646,18.0,6.0,9.0,3.0,6.0,6.0,0.0,9.0,12.0,0.0,9.0,0.0,0.0,0.0
1678736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0
1678845,0.0,6.0,3.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1678945,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679018,0.0,6.0,3.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,12.0,6.0,3.0
1679164,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679196,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0
1679202,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679281,3.0,12.0,0.0,6.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1679412,3.0,9.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1679465,0.0,9.0,0.0,3.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1679511,6.0,12.0,0.0,12.0,0.0,12.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,3.0
1679529,9.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0
1679556,6.0,6.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0
1679599,0.0,12.0,0.0,9.0,0.0,3.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0
1679621,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679632,6.0,12.0,3.0,9.0,3.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
1679687,36.0,0.0,15.0,6.0,9.0,0.0,0.0,0.0,33.0,0.0,0.0,21.0,0.0,0.0
1679748,0.0,12.0,0.0,6.0,0.0,3.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0
1679877,36.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,12.0,0.0,0.0
1679921,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679983,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,3.0,0.0,0.0
1680017,9.0,9.0,3.0,9.0,0.0,9.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0
1680041,9.0,6.0,3.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
1680042,3.0,12.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1680074,6.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0
1680177,0.0,6.0,3.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0
1680202,33.0,9.0,3.0,21.0,0.0,3.0,0.0,15.0,36.0,3.0,3.0,12.0,0.0,3.0
1680250,0.0,6.0,3.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0
1680370,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680404,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,3.0
1680593,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0
1680663,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680728,0.0,3.0,3.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0
1681092,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681228,6.0,9.0,6.0,6.0,6.0,9.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,6.0
1681549,3.0,12.0,6.0,9.0,3.0,6.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0
1681619,6.0,3.0,3.0,3.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,3.0
1681752,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681782,3.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
1681787,12.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
1681789,3.0,9.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1681807,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681961,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681991,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0
1682006,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682065,0.0,12.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1682162,0.0,0.0,6.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1682196,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682309,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682365,9.0,9.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0
1682374,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682401,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682506,0.0,12.0,0.0,9.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1682512,3.0,9.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1682596,0.0,12.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1682833,12.0,12.0,12.0,15.0,3.0,9.0,0.0,15.0,12.0,0.0,9.0,12.0,0.0,9.0
1682857,3.0,6.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
1682997,0.0,12.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1683014,9.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
1683056,12.0,3.0,6.0,3.0,0.0,3.0,0.0,9.0,9.0,0.0,0.0,6.0,0.0,3.0
1683102,0.0,6.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1683120,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683124,0.0,9.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
1683143,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683195,6.0,0.0,0.0,3.0,0.0,3.0,0.0,12.0,3.0,0.0,0.0,3.0,0.0,3.0
1683206,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683549,3.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0
1683611,0.0,9.0,0.0,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1683872,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683991,3.0,12.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
1684013,0.0,3.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0
1684173,3.0,6.0,3.0,0.0,0.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,3.0
1684249,3.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1684277,3.0,0.0,6.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
1684302,3.0,9.0,0.0,3.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
1684405,33.0,12.0,29.0,18.0,9.0,30.0,0.0,12.0,21.0,3.0,9.0,27.0,3.0,9.0
1684496,3.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1684506,0.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1684591,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684902,0.0,12.0,3.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
1685279,9.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0
1685464,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685540,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
1685561,9.0,9.0,3.0,3.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
1685635,3.0,3.0,0.0,3.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
1685652,3.0,12.0,3.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0
1685653,9.0,12.0,0.0,6.0,6.0,15.0,0.0,6.0,9.0,0.0,3.0,3.0,0.0,6.0
1685766,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685767,9.0,12.0,2.0,12.0,0.0,3.0,0.0,12.0,3.0,0.0,0.0,3.0,3.0,0.0
1685932,3.0,6.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1685961,3.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0
1685966,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686136,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686137,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686138,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686143,0.0,3.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0
1686150,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686158,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686163,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686178,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686188,0.0,0.0,9.0,0.0,6.0,3.0,0.0,9.0,0.0,0.0,0.0,3.0,3.0,0.0
1686198,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686221,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686231,0.0,0.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1686246,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686249,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686346,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686387,3.0,6.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1686423,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686493,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686586,0.0,6.0,0.0,0.0,0.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1686660,12.0,12.0,3.0,12.0,0.0,15.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
1686707,6.0,6.0,3.0,3.0,0.0,0.0,0.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0
1686791,3.0,9.0,3.0,3.0,0.0,6.0,0.0,6.0,3.0,3.0,0.0,3.0,0.0,3.0
1686851,3.0,3.0,9.0,0.0,6.0,6.0,0.0,12.0,3.0,0.0,0.0,9.0,0.0,3.0
1686867,0.0,6.0,9.0,0.0,6.0,3.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0
1686919,24.0,9.0,3.0,3.0,3.0,6.0,0.0,9.0,21.0,0.0,6.0,9.0,9.0,0.0
1687045,3.0,9.0,0.0,6.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
1687145,6.0,12.0,0.0,18.0,0.0,15.0,0.0,24.0,3.0,0.0,9.0,0.0,0.0,0.0
1687155,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687206,3.0,9.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
1687277,0.0,3.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1687283,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687290,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687291,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687344,9.0,3.0,3.0,0.0,0.0,9.0,0.0,3.0,6.0,3.0,0.0,3.0,0.0,3.0
1687388,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687392,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687493,6.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
1687500,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687595,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687607,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687623,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687624,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687640,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687681,9.0,9.0,0.0,9.0,0.0,3.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
1687699,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687716,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687719,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687753,0.0,12.0,0.0,9.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
1687757,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687773,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687804,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687855,6.0,12.0,9.0,6.0,9.0,12.0,0.0,21.0,3.0,0.0,3.0,9.0,0.0,0.0
1687875,3.0,9.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1687880,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687908,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687916,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688002,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688004,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688036,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688047,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688055,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688062,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688085,0.0,9.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0
1688102,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688159,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0
1688199,9.0,0.0,8.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
1688240,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688250,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688255,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688260,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688265,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688272,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688276,3.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0
